0	0	0	0	0	31	30	0	0	41	49	27	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	47	41	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	21	0	0	49	0	0	28	0	0	44	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	27	0	28	0	21	0	0	30	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	34	0	21	0	24	0	0	21	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	34	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	34	0	0	28	44	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	30	0	0	34	0	35	0	0	0	24	29	0	0
0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	35	0	48	0	0	0	43	34	0
0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	48	0	0	0	0	0	0	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	50	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	50	0	48	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	48	0	33	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	43	0	0	0	33	0	47	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	47	0	35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	35	0

0	995	0	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
995	0	998	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	998	0	996	997	0	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	996	0	998	0	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	997	998	0	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
998	998	0	0	0	0	996	0	998	0	995	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	995	995	0	996	0	996	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	999	0	996	0	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	998	999	0	0	999	999	997	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	999	999	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	995	0	0	999	0	0	996	0	0	998	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	997	0	996	0	999	0	0	996	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	995	0	999	0	998	0	0	998	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	998	0	0	0	0	998	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	998	0	0	0	0	999	0	0	996	999	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	996	0	0	999	0	999	0	0	0	997	998	0	0
0	0	0	0	0	0	0	0	0	0	0	0	998	0	0	999	0	996	0	0	0	997	999	0
0	0	0	0	0	0	0	0	0	0	0	0	0	998	0	0	996	0	0	0	0	0	0	999
0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	0	0	0	0	998	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	0	0	998	0	997	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	0	0	0	997	0	998	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998	997	0	0	0	998	0	996	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	0	0	0	996	0	998
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	0	0	0	998	0

0	18	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	10	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	0	16	20	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	16	0	18	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	20	18	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	16	0	0	0	0	20	0	18	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	17	14	0	20	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	10	0	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	18	14	0	0	19	15	12	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	17	19	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	16	0	0	15	0	0	15	0	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	12	0	15	0	19	0	0	20	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11	0	19	0	12	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	18	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	18	10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	20	0	0	12	0	10	0	0	0	20	18	0	0
0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	16	0	0	0	13	20	0
0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	16	0	0	0	0	0	0	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	17	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	17	0	18	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	18	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	13	0	0	0	16	0	16	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	16	0	20
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0
